ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,eu_insider_bonus,market_regime,ai_verdict,ai_confidence,ai_reasoning,entry_price,stop_loss,exit_price,risk_pct,reward_pct,entry_timing
RMV.L,RIGHTMOVE PLC ORD 0.1P,57.5,⭐ AVERAGE,🟡 Average,60.0,50.0,30.0,100.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 51.1},{},"{'rs_3m': np.float64(-12.6), 'rs_6m': np.float64(-37.0)}","{'roe_pct': 266.1, 'debt_to_equity': 0.09, 'current_ratio': 1.89, 'operating_margin_pct': 66.8}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 39.4}",408.222,3051885568,Communication Services,Internet Content & Information,,,False,827.0,-50.6,0,False,568.87,765.0,420.0,15.0,hold,39.4,665.0,62.9,470.0,15.1,6.3,0.26,2.56,36.2,0.11,1.46,,,,6.7,65.0,2026-07-24,False,False,6,NEUTRAL,9.29,637.5,0.72,18.5,,,,2026-05-20T09:05:02.100007,FTSE100,55.0,6.0,5.0,0.0,3.0,4.92,3.0,0.0,CONFIRMED_UPTREND,BUY,90,"Strong fundamentals with high ROE and margin, low debt, and analyst validation with a realistic upside",399.84,384.16,673.89,3.92,68.54,BUY NOW - At target entry price
AUTO.L,AUTOTRADER GROUP PLC ORD 1P,57.5,⭐ AVERAGE,🟡 Average,60.0,50.0,30.0,100.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 47.7},{},"{'rs_3m': np.float64(-4.1), 'rs_6m': np.float64(-38.3)}","{'roe_pct': 51.6, 'debt_to_equity': 0.1, 'current_ratio': 1.77, 'operating_margin_pct': 62.3}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 34.1}",487.681,3959566592,Communication Services,Internet Content & Information,,,False,920.0,-47.0,0,False,653.88,890.0,470.0,16.0,hold,34.1,638.0,30.8,360.0,-26.2,6.4,0.31,2.17,31.9,0.11,0.99,,,,4.4,1.0,2026-05-21,True,False,8,STRONG,8.56,668.8,1.15,26.9,,,,2026-05-20T09:04:02.110959,FTSE100,48.0,6.0,5.0,0.0,1.0,4.26,3.0,0.0,CONFIRMED_UPTREND,BUY,90,"Strong fundamentals with high ROE and margin, low debt, and analyst validation with a realistic upside",487.87,468.73,775.85,3.92,59.03,BUY NOW - At target entry price
AMS.MC,"AMADEUS IT GROUP, S.A.",58.9,⭐ AVERAGE,🟡 Average,65.0,60.0,34.5,70.0,70.0,,,,,-4.1,True,1,3.4,True,1,"{'eps_growth_yoy': np.float64(-4.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.4}","{'revenue_growth_yoy': np.float64(3.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(0.1), 'rs_6m': np.float64(-27.5)}","{'roe_pct': 26.0, 'debt_to_equity': 0.7, 'current_ratio': 0.77, 'operating_margin_pct': 28.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 31.2}",51.5,22215364608,Technology,Information Technology Services,,,False,75.38,-31.7,1,False,67.55,80.0,52.0,22.0,buy,31.2,40.35,-21.7,30.5,-40.8,4.87,2.51,2.95,46.6,1.54,1.73,True,-7.42,21.7,5.1,72.0,2026-07-31,False,False,7,NEUTRAL,7.28,473.7,2.62,28.3,,,,2026-05-20T09:03:14.152701,IBEX35,55.6,3.0,5.0,3.0,3.0,3.9,3.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong ROE, reasonable debt, and analyst validation with a realistic upside",50.45,46.46,71.61,7.91,41.93,BUY ON PULLBACK - Wait for 2-5% dip
EXPN.L,EXPERIAN PLC ORD USD0.10,51.8,⭐ AVERAGE,🟡 Average,55.0,50.0,30.0,65.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 17.1},{},"{'rs_3m': np.float64(-6.2), 'rs_6m': np.float64(-32.3)}","{'roe_pct': 26.8, 'debt_to_equity': 1.05, 'current_ratio': 0.68, 'operating_margin_pct': 24.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 58.8}",2583.0,23104329728,Industrials,Consulting Services,,,False,4101.0,-37.0,0,False,4101.13,4783.64,2874.48,18.0,strong_buy,58.8,6243.0,141.7,3300.0,27.8,5.7,1.47,1.75,42.5,0.47,1.36,,,,36.0,0.0,2026-05-20,True,False,5,NEUTRAL,5.71,493.1,0.47,33.6,,,,2026-05-20T09:03:55.783459,FTSE100,64.7,6.0,5.0,0.0,5.0,7.35,3.0,15.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with ROE of 26.8%, margin of 17.1%, and debt/equity ratio of 1.05, combined with a significant upside of 58.8% and validation from 18 analysts",2555.1,2454.9,3770.48,3.92,47.57,BUY NOW - At target entry price
SAP.DE,SAP SE                        I,65.2,⭐⭐ GOOD,🟡 Good,90.0,50.0,30.0,85.0,70.0,,,,,13.8,True,1,5.8,False,0,"{'eps_growth_yoy': np.float64(13.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 19.6}","{'revenue_growth_yoy': np.float64(5.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-17.5), 'rs_6m': np.float64(-37.0)}","{'roe_pct': 16.4, 'debt_to_equity': 0.17, 'current_ratio': 1.07, 'operating_margin_pct': 30.0}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 40.6}",153.4,179103547392,Technology,Software - Application,,,False,273.55,-43.9,1,False,215.71,290.0,170.0,26.0,strong_buy,40.6,133.62,-12.9,62.4,-59.3,4.55,6.98,1.6,37.7,2.5,1.45,True,-2.28,21.9,9.3,64.0,2026-07-23,False,False,8,STRONG,5.96,146.7,1.93,46.4,,,,2026-05-20T09:04:22.322062,DAX40,55.1,3.0,5.0,3.0,3.0,5.08,3.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong ROE, low debt, and significant upside with validation from multiple analysts",150.51,138.47,235.07,8.0,56.19,BUY ON PULLBACK - Wait for 2-5% dip
NOVO-B.CO,Novo Nordisk B A/S,78.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,50.0,70.0,50.0,,,,,83.2,True,2,26.0,True,2,"{'eps_growth_yoy': np.float64(83.2), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 37.2}","{'revenue_growth_yoy': np.float64(26.0), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-11.9), 'rs_6m': np.float64(-16.2)}","{'roe_pct': 71.4, 'debt_to_equity': 0.72, 'current_ratio': 0.79, 'operating_margin_pct': 61.6}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 7.3}",286.95,1271709564928,Healthcare,Drug Manufacturers - General,,,False,533.4,-46.2,1,False,307.99,444.0,175.0,23.0,hold,7.3,,,822.0,186.5,-0.95,-3.59,5.53,42.7,15.9,1.78,True,-0.19,39.5,26.8,77.0,2026-08-05,False,False,5,NEUTRAL,9.61,64.7,0.2,44.0,,,,2026-05-20T09:02:41.554539,OMXCPH,54.2,-5.0,8.0,3.0,5.0,0.91,-3.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with high ROE and moderate debt, upside potential is realistic and validated by multiple analysts",280.92,258.44,442.1,8.0,57.38,BUY NOW - At target entry price
PGHN.SW,PARTNERS GROUP N,59.8,⭐ AVERAGE,🟡 Average,60.0,50.0,50.0,85.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 49.3},{},"{'rs_3m': np.float64(-12.4), 'rs_6m': np.float64(-18.8)}","{'roe_pct': 54.8, 'debt_to_equity': 1.14, 'current_ratio': 1.67, 'operating_margin_pct': 60.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 28.8}",897.2,23132628992,Financial Services,Asset Management,,,False,1158.0,-22.5,2,False,1155.83,1300.0,930.0,12.0,buy,28.8,1070.36,19.3,533.39,-40.5,5.81,52.13,5.11,86.7,46.0,3.34,,,,7.7,104.0,2026-09-01,False,False,7,NEUTRAL,6.22,75.9,1.39,21.4,,,,2026-05-20T09:02:49.769387,SMI20,50.9,6.0,0.0,0.0,3.0,3.6,3.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with high ROE and margin, reasonable debt, and analyst validation with a realistic upside",878.67,809.48,1190.94,7.87,35.54,BUY ON PULLBACK - Wait for 2-5% dip
G24.DE,Scout24 SE                    N,67.8,⭐⭐ GOOD,🟡 Good,95.0,60.0,30.0,75.0,70.0,,,,,37.0,False,0,14.0,False,0,"{'eps_growth_yoy': np.float64(37.0), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 37.4}","{'revenue_growth_yoy': np.float64(14.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-2.7), 'rs_6m': np.float64(-29.0)}","{'roe_pct': 17.7, 'debt_to_equity': 0.25, 'current_ratio': 0.22, 'operating_margin_pct': 55.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 43.2}",72.0,5091514368,Communication Services,Internet Content & Information,,,False,122.8,-41.4,1,False,103.12,135.0,81.0,16.0,strong_buy,43.2,,,108.3,50.4,,,2.05,36.6,1.5,1.52,,,44.1,40.6,78.0,2026-08-06,False,False,6,NEUTRAL,5.17,635.9,0.38,42.8,,,,2026-05-20T09:04:15.516091,DAX40,52.1,0.0,5.0,0.0,5.0,5.4,3.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with ROE > 10%, low debt, and significant upside potential validated by multiple analysts",70.66,65.81,108.83,6.87,54.02,BUY ON PULLBACK - Wait for 2-5% dip
DB1.DE,DEUTSCHE BOERSE AG            N,73.9,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,50.0,74.5,80.0,60.0,,,,,11.4,True,1,8.5,False,0,"{'eps_growth_yoy': np.float64(11.4), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 27.3}","{'revenue_growth_yoy': np.float64(8.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(13.5), 'rs_6m': np.float64(16.6)}","{'roe_pct': 19.2, 'debt_to_equity': 0.65, 'current_ratio': 1.01, 'operating_margin_pct': 43.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 11.6}",258.1,47001542656,Financial Services,Financial Data & Stock Exchanges,,,False,291.8,-11.5,4,False,287.92,320.0,240.0,13.0,buy,11.6,,,136.88,-47.0,,,1.63,35.7,4.2,1.88,,,,12.2,63.0,2026-07-22,False,False,5,NEUTRAL,5.92,66.8,1.6,24.9,,,,2026-05-20T09:02:30.243087,DAX40,49.6,0.0,5.0,0.0,3.0,1.45,0.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with ROE of 19.2%, reasonable debt-to-equity ratio, and analyst validation with 13 analysts",252.55,233.68,322.04,7.47,27.52,BUY ON PULLBACK - Wait for 2-5% dip
RACE.MI,FERRARI,66.0,⭐⭐ GOOD,🟡 Good,75.0,70.0,30.0,90.0,65.0,,,,,-2.7,True,2,3.4,True,2,"{'eps_growth_yoy': np.float64(-2.7), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}","{'revenue_growth_yoy': np.float64(3.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-14.0), 'rs_6m': np.float64(-30.4)}","{'roe_pct': 42.0, 'debt_to_equity': 0.72, 'current_ratio': 2.57, 'operating_margin_pct': 29.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 28.5}",286.5,50478862336,Consumer Cyclical,Auto Manufacturers,,,False,447.5,-36.0,0,False,368.19,430.0,290.0,18.0,buy,28.5,82.33,-71.3,90.0,-68.6,1.95,5.6,1.26,33.2,3.62,0.64,True,-1.16,55.0,1.3,70.0,2026-07-30,False,False,9,STRONG,4.07,38.6,20.96,27.9,,,,2026-05-20T09:04:25.808071,FTSEMIB,48.4,0.0,0.0,3.0,1.0,3.56,3.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong ROE, reasonable debt-to-equity ratio, and analyst validation with 18 analysts supporting the target price",281.11,266.85,412.69,5.07,46.81,BUY NOW - At target entry price
